study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB23009	SAMEA104348459	ERS1973437	ERX2229293	ERR2172850	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2172850/ERR2172850.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2172850/ERR2172850.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001432.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001432.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/000/ERR2172850	ftp.sra.ebi.ac.uk/vol1/err/ERR217/000/ERR2172850		
PRJEB23009	SAMEA104348460	ERS1973438	ERX2229294	ERR2172851	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2172851/ERR2172851.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2172851/ERR2172851.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001433.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001433.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/001/ERR2172851	ftp.sra.ebi.ac.uk/vol1/err/ERR217/001/ERR2172851		
PRJEB23009	SAMEA104348461	ERS1973439	ERX2229295	ERR2172852	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2172852/ERR2172852.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2172852/ERR2172852.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001434.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001434.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/002/ERR2172852	ftp.sra.ebi.ac.uk/vol1/err/ERR217/002/ERR2172852		
PRJEB23009	SAMEA104348462	ERS1973440	ERX2229296	ERR2172853	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/003/ERR2172853/ERR2172853.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/003/ERR2172853/ERR2172853.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001435.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001435.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/003/ERR2172853	ftp.sra.ebi.ac.uk/vol1/err/ERR217/003/ERR2172853		
PRJEB23009	SAMEA104348463	ERS1973441	ERX2229297	ERR2172854	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2172854/ERR2172854.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2172854/ERR2172854.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001436.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001436.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/004/ERR2172854	ftp.sra.ebi.ac.uk/vol1/err/ERR217/004/ERR2172854		
PRJEB23009	SAMEA104348464	ERS1973442	ERX2229298	ERR2172855	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2172855/ERR2172855.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2172855/ERR2172855.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001437.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001437.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/005/ERR2172855	ftp.sra.ebi.ac.uk/vol1/err/ERR217/005/ERR2172855		
PRJEB23009	SAMEA104348465	ERS1973443	ERX2229299	ERR2172856	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2172856/ERR2172856.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2172856/ERR2172856.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001438.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001438.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/006/ERR2172856	ftp.sra.ebi.ac.uk/vol1/err/ERR217/006/ERR2172856		
PRJEB23009	SAMEA104348466	ERS1973444	ERX2229300	ERR2172857	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2172857/ERR2172857.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2172857/ERR2172857.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001506.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001506.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/007/ERR2172857	ftp.sra.ebi.ac.uk/vol1/err/ERR217/007/ERR2172857		
PRJEB23009	SAMEA104348467	ERS1973445	ERX2229301	ERR2172858	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2172858/ERR2172858.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2172858/ERR2172858.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001508.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001508.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/008/ERR2172858	ftp.sra.ebi.ac.uk/vol1/err/ERR217/008/ERR2172858		
PRJEB23009	SAMEA104348468	ERS1973446	ERX2229302	ERR2172859	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2172859/ERR2172859.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2172859/ERR2172859.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001509.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001509.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/009/ERR2172859	ftp.sra.ebi.ac.uk/vol1/err/ERR217/009/ERR2172859		
PRJEB23009	SAMEA104348469	ERS1973447	ERX2229303	ERR2172860	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2172860/ERR2172860.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2172860/ERR2172860.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001510.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001510.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/000/ERR2172860	ftp.sra.ebi.ac.uk/vol1/err/ERR217/000/ERR2172860		
PRJEB23009	SAMEA104348470	ERS1973448	ERX2229304	ERR2172861	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2172861/ERR2172861.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2172861/ERR2172861.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001512.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001512.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/001/ERR2172861	ftp.sra.ebi.ac.uk/vol1/err/ERR217/001/ERR2172861		
PRJEB23009	SAMEA104348471	ERS1973449	ERX2229305	ERR2172862	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2172862/ERR2172862.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2172862/ERR2172862.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001513.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001513.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/002/ERR2172862	ftp.sra.ebi.ac.uk/vol1/err/ERR217/002/ERR2172862		
PRJEB23009	SAMEA104348472	ERS1973450	ERX2229306	ERR2172863	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/003/ERR2172863/ERR2172863.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/003/ERR2172863/ERR2172863.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001514.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001514.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/003/ERR2172863	ftp.sra.ebi.ac.uk/vol1/err/ERR217/003/ERR2172863		
PRJEB23009	SAMEA104348473	ERS1973451	ERX2229307	ERR2172864	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2172864/ERR2172864.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2172864/ERR2172864.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001515.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001515.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/004/ERR2172864	ftp.sra.ebi.ac.uk/vol1/err/ERR217/004/ERR2172864		
PRJEB23009	SAMEA104348474	ERS1973452	ERX2229308	ERR2172865	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2172865/ERR2172865.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2172865/ERR2172865.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001517.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001517.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/005/ERR2172865	ftp.sra.ebi.ac.uk/vol1/err/ERR217/005/ERR2172865		
PRJEB23009	SAMEA104348475	ERS1973453	ERX2229309	ERR2172866	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2172866/ERR2172866.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2172866/ERR2172866.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001518.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001518.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/006/ERR2172866	ftp.sra.ebi.ac.uk/vol1/err/ERR217/006/ERR2172866		
PRJEB23009	SAMEA104348476	ERS1973454	ERX2229310	ERR2172867	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2172867/ERR2172867.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2172867/ERR2172867.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001519.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001519.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/007/ERR2172867	ftp.sra.ebi.ac.uk/vol1/err/ERR217/007/ERR2172867		
PRJEB23009	SAMEA104348477	ERS1973455	ERX2229311	ERR2172868	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2172868/ERR2172868.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2172868/ERR2172868.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001520.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001520.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/008/ERR2172868	ftp.sra.ebi.ac.uk/vol1/err/ERR217/008/ERR2172868		
PRJEB23009	SAMEA104348478	ERS1973456	ERX2229312	ERR2172869	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2172869/ERR2172869.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2172869/ERR2172869.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001524.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001524.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/009/ERR2172869	ftp.sra.ebi.ac.uk/vol1/err/ERR217/009/ERR2172869		
PRJEB23009	SAMEA104348479	ERS1973457	ERX2229313	ERR2172870	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2172870/ERR2172870.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2172870/ERR2172870.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001525.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001525.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/000/ERR2172870	ftp.sra.ebi.ac.uk/vol1/err/ERR217/000/ERR2172870		
PRJEB23009	SAMEA104348480	ERS1973458	ERX2229314	ERR2172871	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2172871/ERR2172871.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2172871/ERR2172871.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001526.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001526.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/001/ERR2172871	ftp.sra.ebi.ac.uk/vol1/err/ERR217/001/ERR2172871		
PRJEB23009	SAMEA104348481	ERS1973459	ERX2229315	ERR2172872	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2172872/ERR2172872.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2172872/ERR2172872.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001527.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001527.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/002/ERR2172872	ftp.sra.ebi.ac.uk/vol1/err/ERR217/002/ERR2172872		
PRJEB23009	SAMEA104348482	ERS1973460	ERX2229316	ERR2172873	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/003/ERR2172873/ERR2172873.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/003/ERR2172873/ERR2172873.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001528.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001528.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/003/ERR2172873	ftp.sra.ebi.ac.uk/vol1/err/ERR217/003/ERR2172873		
PRJEB23009	SAMEA104348483	ERS1973461	ERX2229317	ERR2172874	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2172874/ERR2172874.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2172874/ERR2172874.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001530.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001530.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/004/ERR2172874	ftp.sra.ebi.ac.uk/vol1/err/ERR217/004/ERR2172874		
PRJEB23009	SAMEA104348484	ERS1973462	ERX2229318	ERR2172875	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2172875/ERR2172875.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2172875/ERR2172875.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001532.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001532.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/005/ERR2172875	ftp.sra.ebi.ac.uk/vol1/err/ERR217/005/ERR2172875		
PRJEB23009	SAMEA104348485	ERS1973463	ERX2229319	ERR2172876	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2172876/ERR2172876.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2172876/ERR2172876.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001533.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001533.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/006/ERR2172876	ftp.sra.ebi.ac.uk/vol1/err/ERR217/006/ERR2172876		
PRJEB23009	SAMEA104348486	ERS1973464	ERX2229320	ERR2172877	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2172877/ERR2172877.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2172877/ERR2172877.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001535.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001535.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/007/ERR2172877	ftp.sra.ebi.ac.uk/vol1/err/ERR217/007/ERR2172877		
PRJEB23009	SAMEA104348487	ERS1973465	ERX2229321	ERR2172878	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2172878/ERR2172878.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2172878/ERR2172878.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001536.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001536.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/008/ERR2172878	ftp.sra.ebi.ac.uk/vol1/err/ERR217/008/ERR2172878		
PRJEB23009	SAMEA104348488	ERS1973466	ERX2229322	ERR2172879	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2172879/ERR2172879.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/009/ERR2172879/ERR2172879.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001537.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001537.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/009/ERR2172879	ftp.sra.ebi.ac.uk/vol1/err/ERR217/009/ERR2172879		
PRJEB23009	SAMEA104348489	ERS1973467	ERX2229323	ERR2172880	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2172880/ERR2172880.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/000/ERR2172880/ERR2172880.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001538.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1001538.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/000/ERR2172880	ftp.sra.ebi.ac.uk/vol1/err/ERR217/000/ERR2172880		
PRJEB23009	SAMEA104348490	ERS1973468	ERX2229324	ERR2172881	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2172881/ERR2172881.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/001/ERR2172881/ERR2172881.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1002001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1002001.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/001/ERR2172881	ftp.sra.ebi.ac.uk/vol1/err/ERR217/001/ERR2172881		
PRJEB23009	SAMEA104348491	ERS1973469	ERX2229325	ERR2172882	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2172882/ERR2172882.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/002/ERR2172882/ERR2172882.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1002002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1002002.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/002/ERR2172882	ftp.sra.ebi.ac.uk/vol1/err/ERR217/002/ERR2172882		
PRJEB23009	SAMEA104348492	ERS1973470	ERX2229326	ERR2172883	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/003/ERR2172883/ERR2172883.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/003/ERR2172883/ERR2172883.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1002003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1002003.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/003/ERR2172883	ftp.sra.ebi.ac.uk/vol1/err/ERR217/003/ERR2172883		
PRJEB23009	SAMEA104348493	ERS1973471	ERX2229327	ERR2172884	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2172884/ERR2172884.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/004/ERR2172884/ERR2172884.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1002004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1002004.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/004/ERR2172884	ftp.sra.ebi.ac.uk/vol1/err/ERR217/004/ERR2172884		
PRJEB23009	SAMEA104348494	ERS1973472	ERX2229328	ERR2172885	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2172885/ERR2172885.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/005/ERR2172885/ERR2172885.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1002005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1002005.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/005/ERR2172885	ftp.sra.ebi.ac.uk/vol1/err/ERR217/005/ERR2172885		
PRJEB23009	SAMEA104348495	ERS1973473	ERX2229329	ERR2172886	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2172886/ERR2172886.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/006/ERR2172886/ERR2172886.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1002006.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1002006.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/006/ERR2172886	ftp.sra.ebi.ac.uk/vol1/err/ERR217/006/ERR2172886		
PRJEB23009	SAMEA104348496	ERS1973474	ERX2229330	ERR2172887	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2172887/ERR2172887.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/007/ERR2172887/ERR2172887.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1002007.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1002007.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/007/ERR2172887	ftp.sra.ebi.ac.uk/vol1/err/ERR217/007/ERR2172887		
PRJEB23009	SAMEA104348497	ERS1973475	ERX2229331	ERR2172888	408170	human gut metagenome	Illumina MiSeq	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2172888/ERR2172888.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR217/008/ERR2172888/ERR2172888.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1002008.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA111/ERA1116543/fastq/2538.1002008.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR217/008/ERR2172888	ftp.sra.ebi.ac.uk/vol1/err/ERR217/008/ERR2172888		
