study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	sra_ftp	sra_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB18471	SAMEA19597168	ERS1464244	ERX1815886	ERR1746689	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1746689/ERR1746689.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1746689/ERR1746689.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD351.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD351.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/009/ERR1746689	ftp.sra.ebi.ac.uk/vol1/err/ERR174/009/ERR1746689		
PRJEB18471	SAMEA19597918	ERS1464245	ERX1815887	ERR1746690	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1746690/ERR1746690.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1746690/ERR1746690.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD352.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD352.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/000/ERR1746690	ftp.sra.ebi.ac.uk/vol1/err/ERR174/000/ERR1746690		
PRJEB18471	SAMEA19598668	ERS1464246	ERX1815888	ERR1746691	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1746691/ERR1746691.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1746691/ERR1746691.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD353.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD353.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/001/ERR1746691	ftp.sra.ebi.ac.uk/vol1/err/ERR174/001/ERR1746691		
PRJEB18471	SAMEA19599418	ERS1464247	ERX1815889	ERR1746692	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1746692/ERR1746692.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1746692/ERR1746692.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD354.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD354.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/002/ERR1746692	ftp.sra.ebi.ac.uk/vol1/err/ERR174/002/ERR1746692		
PRJEB18471	SAMEA19600168	ERS1464248	ERX1815890	ERR1746693	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1746693/ERR1746693.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1746693/ERR1746693.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD355.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD355.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/003/ERR1746693	ftp.sra.ebi.ac.uk/vol1/err/ERR174/003/ERR1746693		
PRJEB18471	SAMEA19600918	ERS1464249	ERX1815891	ERR1746694	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1746694/ERR1746694.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1746694/ERR1746694.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD356.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD356.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/004/ERR1746694	ftp.sra.ebi.ac.uk/vol1/err/ERR174/004/ERR1746694		
PRJEB18471	SAMEA19601668	ERS1464250	ERX1815892	ERR1746695	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1746695/ERR1746695.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1746695/ERR1746695.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD357.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD357.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/005/ERR1746695	ftp.sra.ebi.ac.uk/vol1/err/ERR174/005/ERR1746695		
PRJEB18471	SAMEA19602418	ERS1464251	ERX1815893	ERR1746696	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1746696/ERR1746696.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1746696/ERR1746696.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD358.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD358.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/006/ERR1746696	ftp.sra.ebi.ac.uk/vol1/err/ERR174/006/ERR1746696		
PRJEB18471	SAMEA19603168	ERS1464252	ERX1815894	ERR1746697	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1746697/ERR1746697.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1746697/ERR1746697.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD359.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD359.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/007/ERR1746697	ftp.sra.ebi.ac.uk/vol1/err/ERR174/007/ERR1746697		
PRJEB18471	SAMEA19603918	ERS1464253	ERX1815895	ERR1746698	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/008/ERR1746698/ERR1746698.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/008/ERR1746698/ERR1746698.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD360.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD360.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/008/ERR1746698	ftp.sra.ebi.ac.uk/vol1/err/ERR174/008/ERR1746698		
PRJEB18471	SAMEA19604668	ERS1464254	ERX1815896	ERR1746699	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1746699/ERR1746699.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1746699/ERR1746699.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD361.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD361.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/009/ERR1746699	ftp.sra.ebi.ac.uk/vol1/err/ERR174/009/ERR1746699		
PRJEB18471	SAMEA19605418	ERS1464255	ERX1815897	ERR1746700	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1746700/ERR1746700.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1746700/ERR1746700.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD362.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD362.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/000/ERR1746700	ftp.sra.ebi.ac.uk/vol1/err/ERR174/000/ERR1746700		
PRJEB18471	SAMEA19606168	ERS1464256	ERX1815898	ERR1746701	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1746701/ERR1746701.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1746701/ERR1746701.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD363.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD363.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/001/ERR1746701	ftp.sra.ebi.ac.uk/vol1/err/ERR174/001/ERR1746701		
PRJEB18471	SAMEA19606918	ERS1464257	ERX1815899	ERR1746702	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1746702/ERR1746702.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1746702/ERR1746702.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD364.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD364.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/002/ERR1746702	ftp.sra.ebi.ac.uk/vol1/err/ERR174/002/ERR1746702		
PRJEB18471	SAMEA19607668	ERS1464258	ERX1815900	ERR1746703	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1746703/ERR1746703.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1746703/ERR1746703.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD365.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD365.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/003/ERR1746703	ftp.sra.ebi.ac.uk/vol1/err/ERR174/003/ERR1746703		
PRJEB18471	SAMEA19608418	ERS1464259	ERX1815901	ERR1746704	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1746704/ERR1746704.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1746704/ERR1746704.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD366.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD366.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/004/ERR1746704	ftp.sra.ebi.ac.uk/vol1/err/ERR174/004/ERR1746704		
PRJEB18471	SAMEA19609168	ERS1464260	ERX1815902	ERR1746705	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1746705/ERR1746705.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1746705/ERR1746705.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD367.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD367.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/005/ERR1746705	ftp.sra.ebi.ac.uk/vol1/err/ERR174/005/ERR1746705		
PRJEB18471	SAMEA19609918	ERS1464261	ERX1815903	ERR1746706	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1746706/ERR1746706.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1746706/ERR1746706.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD368.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD368.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/006/ERR1746706	ftp.sra.ebi.ac.uk/vol1/err/ERR174/006/ERR1746706		
PRJEB18471	SAMEA19610668	ERS1464262	ERX1815904	ERR1746707	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1746707/ERR1746707.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1746707/ERR1746707.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD369.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD369.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/007/ERR1746707	ftp.sra.ebi.ac.uk/vol1/err/ERR174/007/ERR1746707		
PRJEB18471	SAMEA19611418	ERS1464263	ERX1815905	ERR1746708	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/008/ERR1746708/ERR1746708.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/008/ERR1746708/ERR1746708.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD370.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD370.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/008/ERR1746708	ftp.sra.ebi.ac.uk/vol1/err/ERR174/008/ERR1746708		
PRJEB18471	SAMEA19612168	ERS1464264	ERX1815906	ERR1746709	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1746709/ERR1746709.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1746709/ERR1746709.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD371.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD371.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/009/ERR1746709	ftp.sra.ebi.ac.uk/vol1/err/ERR174/009/ERR1746709		
PRJEB18471	SAMEA19612918	ERS1464265	ERX1815907	ERR1746710	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1746710/ERR1746710.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1746710/ERR1746710.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD372.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD372.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/000/ERR1746710	ftp.sra.ebi.ac.uk/vol1/err/ERR174/000/ERR1746710		
PRJEB18471	SAMEA19613668	ERS1464266	ERX1815908	ERR1746711	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1746711/ERR1746711.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1746711/ERR1746711.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD373.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD373.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/001/ERR1746711	ftp.sra.ebi.ac.uk/vol1/err/ERR174/001/ERR1746711		
PRJEB18471	SAMEA19614418	ERS1464267	ERX1815909	ERR1746712	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1746712/ERR1746712.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1746712/ERR1746712.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD374.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD374.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/002/ERR1746712	ftp.sra.ebi.ac.uk/vol1/err/ERR174/002/ERR1746712		
PRJEB18471	SAMEA19615168	ERS1464268	ERX1815910	ERR1746713	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1746713/ERR1746713.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1746713/ERR1746713.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD375.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD375.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/003/ERR1746713	ftp.sra.ebi.ac.uk/vol1/err/ERR174/003/ERR1746713		
PRJEB18471	SAMEA19615918	ERS1464269	ERX1815911	ERR1746714	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1746714/ERR1746714.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1746714/ERR1746714.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD376.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD376.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/004/ERR1746714	ftp.sra.ebi.ac.uk/vol1/err/ERR174/004/ERR1746714		
PRJEB18471	SAMEA19616668	ERS1464270	ERX1815912	ERR1746715	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1746715/ERR1746715.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1746715/ERR1746715.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD377.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD377.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/005/ERR1746715	ftp.sra.ebi.ac.uk/vol1/err/ERR174/005/ERR1746715		
PRJEB18471	SAMEA19617418	ERS1464271	ERX1815913	ERR1746716	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1746716/ERR1746716.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1746716/ERR1746716.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD378.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD378.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/006/ERR1746716	ftp.sra.ebi.ac.uk/vol1/err/ERR174/006/ERR1746716		
PRJEB18471	SAMEA19618168	ERS1464272	ERX1815914	ERR1746717	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1746717/ERR1746717.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/007/ERR1746717/ERR1746717.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD379.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD379.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/007/ERR1746717	ftp.sra.ebi.ac.uk/vol1/err/ERR174/007/ERR1746717		
PRJEB18471	SAMEA19618918	ERS1464273	ERX1815915	ERR1746718	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/008/ERR1746718/ERR1746718.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/008/ERR1746718/ERR1746718.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD380.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD380.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/008/ERR1746718	ftp.sra.ebi.ac.uk/vol1/err/ERR174/008/ERR1746718		
PRJEB18471	SAMEA19619668	ERS1464274	ERX1815916	ERR1746719	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1746719/ERR1746719.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/009/ERR1746719/ERR1746719.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD381.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD381.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/009/ERR1746719	ftp.sra.ebi.ac.uk/vol1/err/ERR174/009/ERR1746719		
PRJEB18471	SAMEA19620418	ERS1464275	ERX1815917	ERR1746720	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1746720/ERR1746720.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/000/ERR1746720/ERR1746720.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD382.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD382.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/000/ERR1746720	ftp.sra.ebi.ac.uk/vol1/err/ERR174/000/ERR1746720		
PRJEB18471	SAMEA19621168	ERS1464276	ERX1815918	ERR1746721	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1746721/ERR1746721.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/001/ERR1746721/ERR1746721.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD383.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD383.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/001/ERR1746721	ftp.sra.ebi.ac.uk/vol1/err/ERR174/001/ERR1746721		
PRJEB18471	SAMEA19621918	ERS1464277	ERX1815919	ERR1746722	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1746722/ERR1746722.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/002/ERR1746722/ERR1746722.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD384.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD384.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/002/ERR1746722	ftp.sra.ebi.ac.uk/vol1/err/ERR174/002/ERR1746722		
PRJEB18471	SAMEA19622668	ERS1464278	ERX1815920	ERR1746723	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1746723/ERR1746723.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/003/ERR1746723/ERR1746723.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD385.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD385.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/003/ERR1746723	ftp.sra.ebi.ac.uk/vol1/err/ERR174/003/ERR1746723		
PRJEB18471	SAMEA19623418	ERS1464279	ERX1815921	ERR1746724	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1746724/ERR1746724.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/004/ERR1746724/ERR1746724.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD386.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD386.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/004/ERR1746724	ftp.sra.ebi.ac.uk/vol1/err/ERR174/004/ERR1746724		
PRJEB18471	SAMEA19624168	ERS1464280	ERX1815922	ERR1746725	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1746725/ERR1746725.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/005/ERR1746725/ERR1746725.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD387.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD387.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/005/ERR1746725	ftp.sra.ebi.ac.uk/vol1/err/ERR174/005/ERR1746725		
PRJEB18471	SAMEA19624918	ERS1464281	ERX1815923	ERR1746726	408170	human gut metagenome	Illumina HiSeq 2000	SINGLE	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1746726/ERR1746726.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR174/006/ERR1746726/ERR1746726.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD388.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA771/ERA771269/fastq/1629.SubjectIBD388.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR174/006/ERR1746726	ftp.sra.ebi.ac.uk/vol1/err/ERR174/006/ERR1746726		
